product_code,1234
pt,4.55109,607.579,0
pt,4.60823,606.987,0
pt,4.66557,606.395,0
pt,4.72312,605.803,0
pt,4.78085,605.21,0
pt,4.83878,604.618,0
pt,4.89689,604.026,0
pt,4.95518,603.434,0
pt,5.01364,602.842,0
pt,5.07227,602.25,0
pt,5.13107,601.658,0
pt,5.19003,601.066,0
pt,5.24914,600.474,0
pt,5.3084,599.882,0
pt,5.3678,599.29,0
pt,5.42734,598.698,0
pt,5.48702,598.106,0
pt,5.54683,597.514,0
pt,5.60676,596.922,0
pt,5.66681,596.33,0
pt,5.72698,595.738,0
pt,5.78725,595.147,0
pt,5.84764,594.555,0
pt,5.90812,593.963,0
pt,5.96869,593.371,0
pt,6.02936,592.779,0
pt,6.09011,592.187,0
pt,6.15093,591.595,0
pt,6.21184,591.004,0
pt,6.27281,590.412,0
pt,6.33385,589.82,0
pt,6.39495,589.228,0
pt,6.45611,588.636,0
pt,6.51731,588.045,0
pt,6.57856,587.453,0
pt,6.63985,586.861,0
pt,6.70118,586.269,0
pt,6.76254,585.677,0
pt,6.82392,585.086,0
pt,6.88532,584.494,0
pt,6.94674,583.902,0
pt,7.00816,583.31,0
pt,7.0696,582.719,0
pt,7.13103,582.127,0
pt,7.19246,581.535,0
pt,7.25388,580.943,0
pt,7.31529,580.352,0
pt,7.37667,579.76,0
pt,7.43804,579.168,0
pt,7.49937,578.576,0
pt,7.56067,577.984,0
pt,7.62193,577.393,0
pt,7.68315,576.801,0
pt,7.74431,576.209,0
pt,7.80543,575.617,0
pt,7.86648,575.025,0
pt,7.92747,574.434,0
pt,7.98839,573.842,0
pt,8.04924,573.25,0
pt,8.11001,572.658,0
pt,8.17069,572.066,0
pt,8.2553,571.24,0
pt,8.33974,570.413,0
pt,8.424,569.586,0
pt,8.50808,568.76,0
pt,8.59199,567.933,0
pt,8.67571,567.106,0
pt,8.75926,566.279,0
pt,8.84261,565.453,0
pt,8.92579,564.626,0
pt,9.00878,563.799,0
pt,9.09158,562.972,0
pt,9.17419,562.145,0
pt,9.25661,561.318,0
pt,9.33884,560.491,0
pt,9.42088,559.665,0
pt,9.50272,558.838,0
pt,9.58437,558.011,0
pt,9.66581,557.184,0
pt,9.74706,556.357,0
pt,9.82811,555.53,0
pt,9.90896,554.703,0
pt,9.9896,553.876,0
pt,10.07,553.049,0
pt,10.1503,552.222,0
pt,10.2303,551.394,0
pt,10.3101,550.567,0
pt,10.3897,549.74,0
pt,10.4691,548.913,0
pt,10.5483,548.086,0
pt,10.6272,547.259,0
pt,10.706,546.431,0
pt,10.7845,545.604,0
pt,10.8628,544.777,0
pt,10.9409,543.95,0
pt,11.0188,543.122,0
pt,11.0964,542.295,0
pt,11.1738,541.468,0
pt,11.251,540.64,0
pt,11.328,539.813,0
pt,11.4047,538.985,0
pt,11.4812,538.158,0
pt,11.5575,537.331,0
pt,11.6335,536.503,0
pt,11.7093,535.676,0
pt,11.7849,534.848,0
pt,11.8602,534.02,0
pt,11.9353,533.193,0
pt,12.0101,532.365,0
pt,12.0847,531.538,0
pt,12.1591,530.71,0
pt,12.2332,529.882,0
pt,12.3071,529.055,0
pt,12.3807,528.227,0
pt,12.454,527.399,0
pt,12.5271,526.572,0
pt,12.6,525.744,0
pt,12.6726,524.916,0
pt,12.745,524.088,0
pt,12.817,523.26,0
pt,12.8889,522.433,0
pt,12.9605,521.605,0
pt,13.0318,520.777,0
pt,13.1028,519.949,0
pt,13.1736,519.121,0
pt,13.2517,518.204,0
pt,13.3295,517.287,0
pt,13.4069,516.37,0
pt,13.484,515.452,0
pt,13.5608,514.535,0
pt,13.6373,513.618,0
pt,13.7134,512.701,0
pt,13.7892,511.783,0
pt,13.8647,510.866,0
pt,13.9399,509.949,0
pt,14.0147,509.032,0
pt,14.0892,508.114,0
pt,14.1634,507.197,0
pt,14.2372,506.279,0
pt,14.3108,505.362,0
pt,14.384,504.444,0
pt,14.4568,503.527,0
pt,14.5294,502.609,0
pt,14.6016,501.692,0
pt,14.6735,500.774,0
pt,14.7451,499.857,0
pt,14.8164,498.939,0
pt,14.8873,498.021,0
pt,14.9579,497.104,0
pt,15.0282,496.186,0
pt,15.0981,495.268,0
pt,15.1678,494.35,0
pt,15.2371,493.433,0
pt,15.3061,492.515,0
pt,15.3747,491.597,0
pt,15.4431,490.679,0
pt,15.5111,489.761,0
pt,15.5788,488.843,0
pt,15.6461,487.925,0
pt,15.7131,487.007,0
pt,15.7799,486.089,0
pt,15.8463,485.171,0
pt,15.9123,484.253,0
pt,15.9781,483.335,0
pt,16.0435,482.417,0
pt,16.1086,481.499,0
pt,16.1733,480.581,0
pt,16.2378,479.663,0
pt,16.3019,478.745,0
pt,16.3657,477.826,0
pt,16.4292,476.908,0
pt,16.4923,475.99,0
pt,16.5552,475.072,0
pt,16.6177,474.154,0
pt,16.6799,473.235,0
pt,16.7417,472.317,0
pt,16.8033,471.399,0
pt,16.8645,470.48,0
pt,16.9254,469.562,0
pt,16.9859,468.643,0
pt,17.0462,467.725,0
pt,17.1061,466.807,0
pt,17.1657,465.888,0
pt,17.225,464.97,0
pt,17.2839,464.051,0
pt,17.3426,463.133,0
pt,17.4009,462.214,0
pt,17.4589,461.295,0
pt,17.5165,460.377,0
pt,17.5697,459.526,0
pt,17.6225,458.675,0
pt,17.6751,457.824,0
pt,17.7274,456.973,0
pt,17.7795,456.122,0
pt,17.8312,455.271,0
pt,17.8828,454.42,0
pt,17.934,453.569,0
pt,17.985,452.718,0
pt,18.0358,451.867,0
pt,18.0863,451.016,0
pt,18.1366,450.165,0
pt,18.1866,449.314,0
pt,18.2363,448.463,0
pt,18.2859,447.612,0
pt,18.3351,446.761,0
pt,18.3842,445.91,0
pt,18.433,445.059,0
pt,18.4816,444.208,0
pt,18.53,443.356,0
pt,18.5781,442.505,0
pt,18.626,441.654,0
pt,18.6737,440.803,0
pt,18.7212,439.952,0
pt,18.7684,439.1,0
pt,18.8155,438.249,0
pt,18.8623,437.398,0
pt,18.9089,436.547,0
pt,18.9553,435.695,0
pt,19.0016,434.844,0
pt,19.0476,433.993,0
pt,19.0934,433.141,0
pt,19.139,432.29,0
pt,19.1845,431.439,0
pt,19.2297,430.587,0
pt,19.2747,429.736,0
pt,19.3196,428.885,0
pt,19.3643,428.033,0
pt,19.4088,427.182,0
pt,19.4531,426.331,0
pt,19.4973,425.479,0
pt,19.5413,424.628,0
pt,19.5851,423.776,0
pt,19.6287,422.925,0
pt,19.6722,422.074,0
pt,19.7155,421.222,0
pt,19.7587,420.371,0
pt,19.8017,419.519,0
pt,19.8445,418.668,0
pt,19.8872,417.816,0
pt,19.9298,416.965,0
pt,19.9722,416.113,0
pt,20.0144,415.262,0
pt,20.0565,414.41,0
pt,20.0985,413.559,0
pt,20.1404,412.707,0
pt,20.1821,411.856,0
pt,20.2236,411.004,0
pt,20.2651,410.153,0
pt,20.3064,409.301,0
pt,20.3476,408.45,0
pt,20.3887,407.598,0
pt,20.4296,406.746,0
pt,20.4704,405.895,0
pt,20.5086,405.098,0
pt,20.5466,404.301,0
pt,20.5845,403.504,0
pt,20.6223,402.707,0
pt,20.66,401.91,0
pt,20.6976,401.113,0
pt,20.7351,400.317,0
pt,20.7724,399.52,0
pt,20.8097,398.723,0
pt,20.8469,397.926,0
pt,20.884,397.129,0
pt,20.9209,396.332,0
pt,20.9578,395.535,0
pt,20.9945,394.738,0
pt,21.0311,393.941,0
pt,21.0676,393.144,0
pt,21.104,392.347,0
pt,21.1403,391.55,0
pt,21.1765,390.753,0
pt,21.2125,389.956,0
pt,21.2484,389.159,0
pt,21.2842,388.362,0
pt,21.3199,387.565,0
pt,21.3555,386.768,0
pt,21.391,385.971,0
pt,21.4263,385.174,0
pt,21.4615,384.377,0
pt,21.4966,383.58,0
pt,21.5315,382.783,0
pt,21.5664,381.986,0
pt,21.6011,381.189,0
pt,21.6356,380.392,0
pt,21.6701,379.595,0
pt,21.7044,378.798,0
pt,21.7386,378.001,0
pt,21.7727,377.204,0
pt,21.8066,376.407,0
pt,21.8404,375.61,0
pt,21.8741,374.813,0
pt,21.9076,374.016,0
pt,21.941,373.219,0
pt,21.9742,372.422,0
pt,22.0074,371.624,0
pt,22.0403,370.827,0
pt,22.0732,370.03,0
pt,22.1059,369.233,0
pt,22.1385,368.436,0
pt,22.1709,367.639,0
pt,22.2032,366.842,0
pt,22.2353,366.045,0
pt,22.2673,365.247,0
pt,22.2992,364.45,0
pt,22.3309,363.653,0
pt,22.3624,362.856,0
pt,22.3938,362.059,0
pt,22.4251,361.262,0
pt,22.4562,360.464,0
pt,22.4872,359.667,0
pt,22.518,358.87,0
pt,22.5486,358.073,0
pt,22.5791,357.276,0
pt,22.6095,356.479,0
pt,22.6397,355.681,0
pt,22.6697,354.884,0
pt,22.7017,354.032,0
pt,22.7334,353.18,0
pt,22.765,352.328,0
pt,22.7964,351.476,0
pt,22.8276,350.624,0
pt,22.8586,349.772,0
pt,22.8895,348.92,0
pt,22.9202,348.068,0
pt,22.9507,347.216,0
pt,22.981,346.364,0
pt,23.0111,345.512,0
pt,23.0411,344.66,0
pt,23.0708,343.808,0
pt,23.1004,342.955,0
pt,23.1298,342.103,0
pt,23.1591,341.251,0
pt,23.1881,340.399,0
pt,23.217,339.547,0
pt,23.2456,338.695,0
pt,23.2741,337.843,0
pt,23.3024,336.991,0
pt,23.3306,336.138,0
pt,23.3585,335.286,0
pt,23.3863,334.434,0
pt,23.4138,333.582,0
pt,23.4412,332.73,0
pt,23.4684,331.878,0
pt,23.4954,331.025,0
pt,23.5223,330.173,0
pt,23.5489,329.321,0
pt,23.5754,328.469,0
pt,23.6017,327.617,0
pt,23.6277,326.764,0
pt,23.6536,325.912,0
pt,23.6794,325.06,0
pt,23.7049,324.208,0
pt,23.7302,323.356,0
pt,23.7554,322.503,0
pt,23.7803,321.651,0
pt,23.8051,320.799,0
pt,23.8297,319.947,0
pt,23.8541,319.094,0
pt,23.8783,318.242,0
pt,23.9023,317.39,0
pt,23.9262,316.537,0
pt,23.9498,315.685,0
pt,23.9732,314.833,0
pt,23.9965,313.981,0
pt,24.0196,313.128,0
pt,24.0425,312.276,0
pt,24.0651,311.424,0
pt,24.0876,310.571,0
pt,24.1099,309.719,0
pt,24.1321,308.867,0
pt,24.154,308.014,0
pt,24.1757,307.162,0
pt,24.1973,306.31,0
pt,24.2186,305.457,0
pt,24.2398,304.605,0
pt,24.2607,303.753,0
pt,24.2815,302.9,0
pt,24.3021,302.048,0
pt,24.3224,301.195,0
pt,24.3426,300.343,0
pt,24.3617,299.531,0
pt,24.3805,298.72,0
pt,24.3992,297.908,0
pt,24.4177,297.096,0
pt,24.436,296.284,0
pt,24.4542,295.473,0
pt,24.4721,294.661,0
pt,24.4898,293.849,0
pt,24.5074,293.037,0
pt,24.5248,292.225,0
pt,24.542,291.414,0
pt,24.5589,290.602,0
pt,24.5757,289.79,0
pt,24.5923,288.978,0
pt,24.6086,288.167,0
pt,24.6248,287.355,0
pt,24.6408,286.543,0
pt,24.6565,285.731,0
pt,24.6721,284.919,0
pt,24.6874,284.107,0
pt,24.7025,283.296,0
pt,24.7174,282.484,0
pt,24.7321,281.672,0
pt,24.7465,280.86,0
pt,24.7607,280.048,0
pt,24.7747,279.236,0
pt,24.7885,278.425,0
pt,24.8021,277.613,0
pt,24.8154,276.801,0
pt,24.8285,275.989,0
pt,24.8413,275.177,0
pt,24.8539,274.365,0
pt,24.8663,273.554,0
pt,24.8785,272.742,0
pt,24.8904,271.93,0
pt,24.902,271.118,0
pt,24.9134,270.306,0
pt,24.9246,269.494,0
pt,24.9355,268.682,0
pt,24.9461,267.87,0
pt,24.9565,267.059,0
pt,24.9667,266.247,0
pt,24.9766,265.435,0
pt,24.9862,264.623,0
pt,24.9956,263.811,0
pt,25.0047,262.999,0
pt,25.0135,262.187,0
pt,25.0221,261.375,0
pt,25.0304,260.563,0
pt,25.0384,259.752,0
pt,25.0462,258.94,0
pt,25.0537,258.128,0
pt,25.0609,257.316,0
pt,25.0678,256.504,0
pt,25.0745,255.692,0
pt,25.0808,254.88,0
pt,25.0869,254.068,0
pt,25.0927,253.256,0
pt,25.0982,252.444,0
pt,25.1034,251.632,0
pt,25.1083,250.821,0
pt,25.113,250.009,0
pt,25.1173,249.197,0
pt,25.1213,248.385,0
pt,25.1247,247.662,0
pt,25.1278,246.94,0
pt,25.1306,246.217,0
